"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"St. Kitts and Nevis","KNA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.14697265625","99.2269592285156","99.3064117431641","99.3827133178711","99.4526901245117","99.51318359375","99.5610504150391","99.5931167602539","99.6062240600586","99.5988998413086","99.5763854980469","99.5456161499023","99.5135192871094","99.4870147705078","99.4730453491211","99.4782867431641","99.504035949707","99.546142578125","99.6002349853516","99.6619491577148","99.7269058227539","100","100","100","100","100","100","100","100","100","",
"Korea, Rep.","KOR","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8951034545898","99.9445343017578","99.9805450439453","99.9967727661133","100","100","100","100","100","100","99.996337890625","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Kuwait","KWT","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Latin America & Caribbean (excluding high income)","LAC","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9030726159936","97.3529528825582","97.6425886978666","97.431665989068","97.6333523046609","97.7606517661948","97.8963711995437","98.0811969618007","98.2645396662002","97.9868562725149","98.1601533225369","98.0161230120169","98.3215394587445","98.3515930884469","98.5755114556078","98.6945822649945","98.9498631855431","98.9250396794665","99.0828840639183","99.2361915250724","99.2741301123154","99.3415436903044","99.3221105010691","99.2944427986782","99.4150981036873","99.4929707965174","99.4703692476402","99.6664238135942","",
"Lao PDR","LAO","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","95.3711013793945","95.5260620117188","95.6683883666992","95.7949142456055","95.9024887084961","95.989631652832","96.0615768432617","96.1252746582031","96.1876373291016","97","96.3360900878906","92.2","94.1318814277072","97.42","99","96.9973068237305","97.1567306518555","97.3150253295898","97.4309445624879","97.6176223754883","97.7807540893555","97.8","98.7314529418945","99.5","99.6283111572266","99.8476333618164","",
"Lebanon","LBN","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.368537902832","99.4439697265625","99.4787322768974","100","100","99.8880233764648","99.9631271362305","99.7533148319457","100","100","100","100","100","100","100","100","",
"Liberia","LBR","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9","3.35018444061279","3.5","9.7115535736084","7.2","16.0692749023438","16.4","14.8","26.0417442321777","31.2","40.5","41.5299949645996","46.4218521118164","",
"Libya","LBY","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.9282531738281","99.9693984985352","99.9918365478516","99.9990234375","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"St. Lucia","LCA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.9","95.3246154785156","95.2057418823242","95.0993957519531","95.0122680664063","94.9456405639648","94.8953704833984","94.8570938110352","94.8264389038086","94.7990264892578","94.7704849243164","94.1176470588235","94.6994094848633","94.8415451049805","95.3173370361328","95.9900283813477","96.6367645263672","97.0846633911133","97.4028778076172","",
"Latin America & Caribbean","LCN","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2187144888473","97.6040305288357","97.8667484941109","97.6751150472302","97.8566141440706","97.970872831552","98.0725730998671","98.2430341656925","98.4341304807172","98.1814920734133","98.323470417049","98.1957982548784","98.4588984822367","98.486030245469","98.7002794194418","98.7999586619546","99.0335928232739","99.0239247836166","99.1637451188884","99.306096438552","99.3475994092948","99.4012677640039","99.3899196085992","99.3607161693967","99.4722308808686","99.535159378969","99.5201743622761","99.6975150127426","",
"Least developed countries: UN classification","LDC","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4729437089307","54.6004735558116","58.3652559802296","59.2627842412708","59.5013709983905","61.9675552117586","62.072791517716","62.9570284330969","64.6750556099472","64.8824765460103","68.0605555653095","70.0554552063873","71.1566079249778","70.7247341602331","70.9360060045302","72.0562055487643","73.6708557391821","76.5539413613971","76.3894144072243","78.1944732563267","",
"Low income","LIC","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4672892718366","46.7470098916834","52.5841215931116","53.993638874898","54.4334744184393","56.7927785738042","57.6372798231159","55.9097390549706","59.0516899228186","55.8383273208811","57.8299767668511","60.1154928092393","62.5139698400394","62.5242444001076","64.0903529167257","62.9391296736324","64.1175100876814","67.0793411870419","67.5701927886783","69.1228708611615","",
"Liechtenstein","LIE","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Sri Lanka","LKA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.3","91.3","90.6185455322266","91.3161163330078","92.0329055786133","94.4","95.3","94.2894897460938","95.61","95.6","96.83","97.71","98","98.9134826660156","99.6724395751953","99","99.9795227050781","100","100","",
"Lower middle income","LMC","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.4254219122342","86.1552953755323","86.3311245930911","86.8219560508239","88.2022650783448","88.4564218679634","89.9646154180635","89.9767415836546","88.5966054473266","89.5593436697379","90.1017399504709","90.1128290633132","90.5463699716247","91.2302014265955","91.7646744974051","92.1823454283587","93.3123051922249","92.5984302297547","93.1225974868522","93.9992118809413","94.1037137164059","94.1741166861995","94.6498940397278","95.6996237792684","96.3452231364664","96.1573590846877","96.7827415056365","",
"Low & middle income","LMY","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.1692101808366","92.5031057158227","92.8882098891303","93.1773147694681","93.144022343683","93.3414860300544","93.7267681295467","94.0487125996925","94.1740737939678","94.2368947139801","94.1783786768215","94.5255129031265","95.0123524553273","95.0492701641399","95.1499076017753","95.0682265664276","95.7398071842128","96.181975411788","96.094235708032","96.4478524345822","",
"Lesotho","LSO","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6008918617614","19.215913772583","22.2933292388916","25.3763427734375","26.2","31.5866432189941","34.7219047546387","37.8735237121582","41.0371322631836","43.2","54.44","56.7741470336914","58.8535957336426","60.650074005127","61.5","64.2494659423828","66.3604354858398","68.84","70.7","75.8177261352539","",
"Late-demographic dividend","LTE","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7409168537042","99.5129506356597","99.5609935600603","99.5749555236302","99.601932067939","99.6452336958973","99.7655448932184","99.7690920464794","99.8247454342484","98.9186229935581","98.9755338611735","99.0406439314854","99.0879742968487","99.1409537700442","99.124997791722","98.823503617286","99.242944628815","99.2961248066836","99.3068229811709","99.3627271818438","",
"Lithuania","LTU","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Luxembourg","LUX","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Latvia","LVA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Macao SAR, China","MAC","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8399810791016","99.8956909179688","99.9454956054688","99.981201171875","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"St. Martin (French part)","MAF","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5024108886719","99.5690002441406","99.6350708007813","99.6979751586914","99.7545623779297","99.8016738891602","99.8361511230469","99.8548278808594","99.8545455932617","99.8338317871094","99.7979354858398","99.753776550293","99.7082824707031","99.6683959960938","99.6410293579102","99.6328887939453","99.6452484130859","99.6739654541016","99.7146682739258","99.7629928588867","100","100","100","100","100","100","100","100","100","100","",
"Morocco","MAR","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.7","90.1316223144531","90.5810928344727","90.6","91.4484481811523","91.8600082397461","92.2526168823242","92.6247863769531","98.48","93.3304977416992","93.6778869628906","94.0308837890625","94.6","94.7811508178711","99.26","95.6079864501953","96.0415802001953","96.4827880859375","96.9272384643555","97.3705673217773","97.8092575073242","98.7","95.2","99.1001815795898","99.3","100","99.3","100","",
"Monaco","MCO","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Moldova","MDA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.4","100","100","100","100","100","100","100","100","100","100","100","99.95","99.97","100","",
"Madagascar","MDG","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.9","39.9817047119141","41.1489906311035","42.3068008422852","43.451976776123","38.1","45.6917724609375","46.7817573547363","47.856559753418","42.08487","49.9883117675781","52.7","52.1424560546875","53.2450141906738","54.3680686950684","55.5074882507324","56.6588935852051","68.6","39.1","61.5","72.8","60.7","64.7995300292969","67.6956253051758","67.3","73.8556671142578","76.7238616943359","79.4623870849609","",
"Maldives","MDV","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.370719909668","99.351806640625","99.3315582275391","99.3169021606445","99.3147811889648","99.3318786621094","99.3694686889648","99.4234237670898","99.489372253418","99.9","99.6397476196289","99.8705520629883","99.8206787109375","99.8527984619141","100","99.9600219726563","100","99.7","100","100","",
"Middle East & North Africa","MEA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2708869727365","98.6364693806268","98.7021755326008","98.7965310356346","98.8713498933399","98.8757647369161","99.4659847248052","99.0101659905987","99.252430638998","99.2231115705484","99.5202652823398","99.5909423520492","99.5167236977036","99.6921863555746","99.3582381718706","99.4560416174177","99.5997136344221","99.6609642612156","99.3156129960563","99.6587290254631","",
"Mexico","MEX","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.584698","99.0862350463867","99.25589","99.2293853759766","99.076735","99.3219833374023","99.17507","99.3404388427734","99.430718","99.2998275756836","99.526178","99.2538986206055","99.390082","99.605581","99.705865","99.3383636474609","99.725953","99.4668426513672","99.703549","99.7253265380859","99.650006","99.7692184448242","99.63725","99.3","99.8","100","99.8","100","",
"Marshall Islands","MHL","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.9121826228745","89.2409515380859","89.5105895996094","89.7788925170898","90.0528030395508","90.3392333984375","90.644889831543","90.9710388183594","91.6","91.6680526733398","92.0301742553711","92.3955383300781","92.4970404961668","93.1193771362305","93.4742660522461","93.8252182006836","94.1730346679688","94.6827087402344","95.2637939453125","95.6460418701172","95.8986129760742","",
"Middle income","MIC","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.0892821251303","94.3592715064626","94.7925861872916","95.0535366098959","95.0579998862401","95.2771265190511","95.6613549395062","95.9239109677562","96.1251129577059","96.6558644450961","96.4507107181726","96.6991971166678","97.0840597411832","97.1415074041514","97.1677079883115","97.1825241107395","97.8497605546522","98.1524742670444","98.0569874016509","98.361535256124","",
"North Macedonia","MKD","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.83","100","98","100","99.19","100","100","99.7947454844007","100","100","100","100","100","100","99.8","100","",
"Mali","MLI","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5","24.6865520477295","27.6966228485107","30.68625831604","33.6607093811035","37","39.5917625427246","42.5622215270996","45.5452079772949","48.5474166870117","47.4","54.6091918945313","57.6602478027344","57.8616352201258","73.9930877685547","75.781867980957","76","78.718132019043","79.9594345092773","83.1","82.9931793212891","84.98","85.6","91.202751159668","",
"Malta","MLT","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Myanmar","MMR","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.2453002929688","83.7343215942383","84.2358627319336","84.7566223144531","85.2978897094727","85.8555068969727","86.4251251220703","87.0023498535156","89","88.3556137084961","89.0577163696289","89.4768524169922","85.5","90.8","92.3","92.5545212995101","92.1942596435547","92.6717376708984","",
"Middle East & North Africa (excluding high income)","MNA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.069530947971","98.2568226273741","98.3650817359692","98.4823604053558","98.580729743138","98.5814771541859","99.341011552951","98.7690060644172","99.0879552924145","99.047641309225","99.4096878034794","99.4950522540085","99.401958607164","99.6183908802075","99.2032505760846","99.3240312936792","99.5022062976911","99.5781851892937","99.1483730734039","99.5753900775763","",
"Montenegro","MNE","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.6","99.6","100","100","100","100","100","",
"Mongolia","MNG","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6054306030273","97.5500717163086","97.4933853149414","99.5","97.4037399291992","97.9","97.3855667114258","97.4030838012695","97.4325942993164","97.4697265625","96.0794297352342","94.1553912679593","97.5839538574219","97.8","97.6398086547852","97.8661270141602","98.5673751831055","99.24267578125","99.7","100","",
"Northern Mariana Islands","MNP","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7903747558594","99.8464050292969","99.9002838134766","99.9487228393555","99.9824371337891","100","100","100","100","100","100","100","99.8695297241211","99.8190765380859","99.7811508178711","99.762451171875","99.7642440795898","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Mozambique","MOZ","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8","18.1166152954102","20.6718463897705","23.2118911743164","20.1","28.2741317749023","25","33.3587684631348","35.9265670776367","38.5148696899414","37.5","38.8888888888889","43.1","56.2873382568359","54.5","60.0155029296875","61.5070266723633","68","68","66.2767181396484","60.5","72.2","72.5002136230469","",
"Mauritania","MRT","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7","49.156566619873","51.287467956543","53.4308967590332","41.6","57.7766952514648","70.3663323157436","62.1877059936523","64.4068222045898","75.965690612793","76.4680786132813","76.7912902832031","76.8315277099609","76.9","77.6916656494141","79.8941192626953","82.0950088500977","84.2951049804688","86.4950714111328","",
"Mauritius","MUS","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","99.9960632324219","100","99.921760559082","100","99.7543487548828","99.6783294677734","99.6215286254883","99.5852203369141","99.5652847290039","99.5573272705078","99.5569915771484","99.5599060058594","99.78","99.7751998901367","99.6435852050781","99.5397644042969","99.5251312255859","99.5438537597656","99.61","99.6072311401367","100","",
"Malawi","MWI","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8","19.0226917266846","20.176736831665","21.3213043212891","22.4532318115234","23.5693645477295","24.6665420532227","25.7432842254639","28.7","27.8581352233887","28.9101028442383","37.14606","30.2","32.1270751953125","23.5679214402619","34.3630561828613","35.501220703125","36.6469993591309","34.7","32.6","37.1","36.6","46.1","48.7","42","57.5","50.456844329834","45.5","",
"Malaysia","MYS","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9","99.7563018798828","99.904411315918","99.9","99.9991760253906","100","100","100","100","100","100","",
"North America","NAC","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Namibia","NAM","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","71","70.6857604980469","70.8737335205078","71.0490646362305","71.2086029052734","71.3491744995117","71.4693222045898","73.2","71.6709823608398","71.7663497924805","71.867317199707","71.9808120727539","72.113525390625","72.2667388916016","77.6","72.6178817749023","78.4","72.9994888305664","70.1","73.3774490356445","72.2","73.737419128418","74.6","69.3","74.2557678222656","74.4259338378906","74.5959625244141","",
"New Caledonia","NCL","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8662109375","99.9182586669922","99.9617538452148","99.988395690918","99.9983444213867","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Niger","NER","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7","31.8083744049072","33.0251121520996","34.2323722839355","35.4269943237305","36.6058197021484","36.5","38.9051246643066","40.6727828746177","41.1453628540039","42.2600250244141","43.3802833557129","44.513069152832","45.6650733947754","47.2","48.0264434814453","49.2272987365723","50.4357719421387","63.1804466247559","59.9","61.8","59.0654754638672","57.3601112365723","60.2","58.8485641479492","60.0388031005859","47.63","49.9012260437012","",
"Nigeria","NGA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4","83.7839584350586","83.8470993041992","83.9070816040039","83.9607467651367","84.0049285888672","84.0364761352539","84.0522232055664","84.0490188598633","84.3","83.9865570068359","83.9394683837891","83.8910522460938","84.9","83.8179473876953","83.8068771362305","83.8163070678711","86.1628826386536","84.8","83.9252777099609","79.8","87.1","84.0643157958984","83.6","84.1367111206055","81.5","86","86.8","81.7","83.9","",
"Nicaragua","NIC","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.545318","91.5212783813477","91.900146484375","92.2663803100586","92.616813659668","90.707303","93.2593383789063","93.5551986694336","91.886024","94.1290664672852","94.4209365844727","94.7253341674805","95.431992","95.3930587768555","95.7535400390625","96.1259994506836","97.937148","96.8894119262695","97.5535202026367","98.0453262329102","98.2541580200195","98.406807","98.756721496582","99.17578125","99.6473388671875","99.8430633544922","100","",
"Netherlands","NLD","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Norway","NOR","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Nepal","NPL","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4","82.9661636352539","83.638557434082","84.2905197143555","84.9272918701172","85.7","86.1829833984375","87.42","87.4","88.1256103515625","90.1","89.5120239257813","90.2254028320313","90.9463958740234","95.5","94.11","95.66748046875","95.5118637084961","97.7","95.2425231933594","94.5","96.6496200561523","95.75","94.2","",
"Nauru","NRU","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4031677246094","95.6047210693359","95.8057403564453","96.0036010742188","96.1951522827148","96.3772125244141","96.5466461181641","96.7002792358398","96.8349533081055","96.9491958618164","97.0482482910156","97.139045715332","97.228515625","97.3235778808594","97.4311676025391","97.5579833984375","97.7052917480469","97.8689651489258","98.0446319580078","98.2279052734375","98.414436340332","99","99.1280059814453","99.1554412841797","99.1287536621094","99","99.5328826904297","99.8230438232422","99.9143676757813","100","",
"New Zealand","NZL","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"OECD members","OED","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9100048156792","99.942639714258","99.8379462905326","99.8833151854929","99.8996754198278","99.9038557524394","99.8877976959064","99.9106284831382","99.9000987532974","99.9121430846234","99.9271775355235","99.9291469246613","99.9238877202958","99.9029392990857","99.9104009480684","99.9319869667092","99.9455680181695","99.9101700132056","99.9584108490875","99.9351409856092","99.9613368240419","99.9663119605499","99.9593609742599","99.9699408926619","99.9606324449624","99.9277382850713","99.9738735607966","99.9926801364046","99.9774890115926","99.9997068124777","",
"Oman","OMN","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","99.9975128173828","99.9844512939453","99.9551239013672","99.91845703125","99.8794403076172","99.869140625","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Other small states","OSS","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.0661222391377","81.3647301597286","81.5756990194428","81.8526998066705","80.4677218147451","79.6536762023805","80.7331304666156","81.3200093672224","81.9329982379754","82.6544775819846","81.5276637136879","82.2578152415661","82.7702833986313","83.7529544011574","84.1287892642054","85.5794185801928","86.3919141797377","86.3402472446337","87.5202770779517","88.1644123985267","88.4565372635887","89.8367443388628","90.1207753028954","91.0380280222167","",
"Pakistan","PAK","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.14","93.446159362793","93.7443923950195","94.0343551635742","94.322998046875","94.6172332763672","94.9239959716797","95.2499771118164","95.5964584350586","95.9593048095703","96.3341369628906","96.7165908813477","97.1022872924805","97.4868545532227","97.8667831420898","98.2420043945313","98.6132888793945","98.9814376831055","99.3472290039063","99.7114486694336","99.8870697021484","100","",
"Panama","PAN","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.56","95.7804412841797","95.9650573730469","96.1465225219727","96.321662902832","96.4873275756836","96.6403503417969","96.7775802612305","96.8958511352539","96.9936904907227","97.19","97.1507339477539","97.2238006591797","97.3024597167969","97.3936538696289","97.5040588378906","97.6349716186523","97.7822418212891","97.9414978027344","98.1083755493164","98.7","98.6679458618164","98.8071365356445","98.3","98.9272003173828","99.0797729492188","99.2299880981445","99.3786392211914","99.526496887207","99.6742248535156","",
"Peru","PER","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3","91.1994476318359","91.5978240966797","91.9867248535156","92","91.792103","93.421129","95.064564","95.160342","92.363804","93.830749","93.762531","94.305688","94.65564","96.160471","95.809539","97.041166","97.476145","98.142493","98.376636","98.629566","98.779725","98.880892","98.874896","98.9","98.9","99","100","",
"Philippines","PHL","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7","87.2900009155273","87.7485122680664","88.1943969726563","88.6244735717773","91.1","90.1387028775341","89.8017959594727","90.1690444946289","90.5349578857422","92","91.2905120849609","91.6937789916992","92.3","92.5576553344727","93.7","94.13","93.9324722290039","94.3943176269531","94.66","94.1","95.7525863647461","95.91","96.6410827636719","96.4","97.5232925415039","97.9638671875","",
