"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Latin America & Caribbean (excluding high income)","LAC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3138902920157","64.2189304587371","66.4608480173456","62.4429463998308","65.2702439815782","66.0379674302276","67.5759177751407","69.0604887564153","69.9615070920541","73.0643299705381","73.4755973083304","74.7752988814926","75.1055986750578","76.2223698874089","78.1922255761013","79.043466973627","81.2122066465251","81.7803842731536","84.310066521991","83.9827537549315","85.3578984905563","86.4960666213799","87.0503324751359","88.4289316122249","93.0382467029343","89.9451801889416","90.0535634811124","92.571588552501","",
"Lao PDR","LAO","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9675439949302","11.4641151430092","10.1661515071985","16.8817407634259","19.4707121923206","22.0834009552285","24.7239019576492","27.3934152688564","30.0969582617595","30.5079852763417","31.5567151636002","38.4047416985051","44.1323165453883","42.7965189219125","38.1878209076124","52.5910660833525","54.9565212730932","58.4950550154505","57.9221423360833","66.7856968240377","71.039149414959","76.1530292387946","85.6909275255422","86.7205323806048","90.5104828268998","97.2378394853204","100","",
"Lebanon","LBN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","98.7617417850154","99.2365824678049","99.2282757950488","99.2097557098886","99.2595799516314","99.1995923626639","99.8732548553897","99.9840038852901","100","100","100","100","100","100","",
"Liberia","LBR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01205558480231","1.21625350679401","2.57056967403257","3.46263108548564","4.12869440264002","5.08910696004408","4.0621449207273","7.43912477855913","7.31861602054843","7.62337044050533","",
"Libya","LBY","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1530090684254","87.9620676818842","80.5340484443508","73.0315128442849","65.4251923768143","57.6700981298449","49.74199670018","41.6503904814435","33.4072813065208","25.0278405595379","16.5252144374709","7.91270801746619","","","","","","","","","",
"St. Lucia","LCA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6271839751748","88.6165845734303","89.4266689031811","90.1895722955646","90.9052244718186","91.5804692792066","92.2272481077939","92.857042795408","93.4803595213757","94.0644736640571","94.7565078232254","95.6207420120779","96.1245756120697","96.8133921842615","97.4467673979019","98.0650829947304","98.6766206990041","99.3408393111448","100","",
"Latin America & Caribbean","LCN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.404166366877","65.412869233619","67.5377768358612","63.6817288499847","66.2119939180275","67.0627194773641","68.6318806430628","70.0399640299675","70.955742879047","74.0501859256041","74.4971679742554","75.0972738366385","76.0033301443225","77.0602084171549","79.1813825968866","79.795876969617","81.8574973715405","82.525028683746","84.9682633943263","84.5744236504659","86.0109302843613","87.0956455149742","87.8053615150041","89.1071917307256","93.3143145388555","90.3444747561955","90.6115824404114","93.0034678680679","",
"Least developed countries: UN classification","LDC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5987289966065","16.7641850080721","16.9693868195727","16.9412245302642","15.769627852673","21.1101594590161","18.9795004291775","22.3695528759774","25.5779901953513","23.1481491181726","23.2657754491957","28.8569462674232","28.2401916771958","28.3879522248456","29.6947883660848","35.7855120855465","40.6225576531608","41.852378287443","43.4742222147556","",
"Low income","LIC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8883920067956","14.1672767143315","9.06501877206393","15.2517465222455","12.2002199815771","16.6850322772305","17.1275460235201","17.7803277020353","14.7536164045256","20.8602362367901","21.5984561868648","21.0261087478743","18.5805511456076","26.0027706003043","27.7055950217204","28.8926758981062","30.2966375869847","",
"Liechtenstein","LIE","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Sri Lanka","LKA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7182645942237","78.3179175746771","71.5475535008334","73.3339334041426","75.1015369652905","79.2859412029584","76.5793660237292","80.3407262005311","85.1890016518992","83.0043095793168","85.7404890484629","84.6177306733167","88.4647809820831","91.2396917225951","93.1427012331988","97.163767494496","96.9414876252592","99.4932297990965","100","",
"Lower middle income","LMC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5849892967275","35.8369975261633","37.6618025709416","39.2932319623672","43.0931528271769","45.3000930576328","48.5517058190317","49.205794888767","47.0998416585254","51.3550976735481","53.0028780211688","53.4704024089173","54.7735883583114","56.7998977948376","57.8849699546311","59.7992538991691","63.1524293767404","63.3224632766044","58.843420420911","67.1498811868904","67.9730362982885","69.8965117501054","73.7794477266956","76.4282014953062","78.9240810678872","81.6088441562478","84.0397633382649","",
"Low & middle income","LMY","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.4868219508977","62.144112031353","64.4811368203378","64.6366110543524","64.8591869429409","64.9343781252228","66.4696577154352","66.9148674169682","67.5736510384394","69.5677653195326","70.0086686345412","66.6566996995054","72.1704887896301","72.2420483306493","73.0362568700108","74.3244909718036","76.557848307944","78.2559645536722","79.6112366570747","81.3149250195654","",
"Lesotho","LSO","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9888319228549","","","","1.42698475751048","3.49201305899367","2.30171370186222","6.64814057483176","8.2048524601157","8.59288536027844","4.65409590215877","10.7212766062346","7.31166214839335","14.7543267691385","15.6484022411836","19.832318709567","23.4633012432435","20.2167669602233","37.713245215003","32.1615605531049","",
"Late-demographic dividend","LTE","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.4806349338098","93.3789430900662","93.9737929402387","94.3359367374299","94.7028729401583","95.4999162667778","96.6522781664076","95.9502353478868","96.4466051347529","96.668863641761","97.8368516134272","98.1720212111098","98.3239515481626","98.6498080806521","98.6892996456255","98.983227169917","99.0759931855327","99.2796906572953","99.2949947501573","99.3914386519091","",
"Lithuania","LTU","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Luxembourg","LUX","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Latvia","LVA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Macao SAR, China","MAC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"St. Martin (French part)","MAF","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","",
"Morocco","MAR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.920832141409","22.6456890719688","24.9365087135882","20.0112760653791","30.6417157031725","33.6074911572575","36.6211401680601","39.6830082847103","36.5044058789421","45.9281801580706","49.090087715752","52.2659487817219","58.4416073848735","58.4496533238821","93.0232754463222","64.4700729285369","67.5624246077551","70.739570705236","86.6127815138381","87.7400013863167","88.849415388319","94.9779155563262","86.1420287244343","94.5068271527067","95.4180124868846","100","96.1040055411573","98.9190942140633","",
"Monaco","MCO","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Moldova","MDA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Madagascar","MDG","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18310251618643","","","","4.50706247229671","","7.7399638613432","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8326681376745","82.7196318623562","83.726246575368","84.7461557861227","85.7756966590813","86.8122720936197","87.9014167711152","89.1134387303773","90.3377588669513","99.9","99.2873707968688","99.2597138261402","99.3668049180061","99.3922314757998","100","99.6836953826443","100","99.8649619997408","100","100","",
"Middle East & North Africa","MEA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9964369426189","81.3638296074918","81.3528555330458","83.5116664455132","83.1205149796714","84.8849693922881","89.7708158506345","85.6496497705438","87.6097257367762","87.7509707920236","89.5029422957654","89.4148071152632","89.1165148587359","93.4155400989349","91.2373335414747","92.339882847526","92.9736323376787","95.2528421751221","91.9042138252624","93.8985438416641","",
"Mexico","MEX","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.0146324735511","85.8106653188079","84.3841666023351","86.7071459689176","87.7470313854535","87.8440915677976","87.2345921078742","89.1986483983401","93.7989987591625","90.6577459218316","92.9132573234464","92.0618497954797","96.0889071300183","96.76558019035","97.175480958877","94.0188774255628","96.1614784465745","94.7643798444367","97.5991857046315","96.7044850339172","97.156979858956","97.2473026235041","97.4269296534203","97.8517740684543","98.331067891438","100","98.2882080243438","100","",
"Marshall Islands","MHL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0955932098475","23.2764683263746","26.430558250687","29.6678910937827","32.9725186557069","36.3284197590535","39.7137428588408","43.1276259447021","22.3613735279058","50.1915769492718","53.9144582984705","80.470810753794","82.569609474739","83.0427758962707","84.2866767393928","85.7140152584638","87.5985273199492","89.2709767826268","90.7776047792228","96.4435854312817","100","",
"Middle income","MIC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6149062115594","65.351322909547","67.7356638907429","68.655003254088","68.8847709211834","69.6102719227553","71.0168743688948","71.5365282028592","72.6085572317886","75.0568252388769","75.3870976564413","72.3075371343071","77.7721705938587","78.2089488385404","79.3771518023213","81.8563795000638","83.5743241305612","85.210353766716","86.9173258201422","88.6273605354154","",
"North Macedonia","MKD","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Mali","MLI","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.831307181752044","","","","","","1.88014159332284","2.68046656732647","3.4054378893875","4.04954799583491","1.54483120772582","5.09092189422102","5.50257660681242","5.65370411419207","","1.22628005512906","","3.29446512239572","4.51240198892237","7.27803785936064","8.47720297522695","","25.4029303790148","15.2645436438158","",
"Malta","MLT","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Myanmar","MMR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.3268319898381","30.5385376718619","31.7409124297304","32.9225235651743","34.0868268379925","35.2429388161446","36.40115424702","37.5726253539409","32.4718418224242","39.9158110540168","41.1330079635643","42.5053315758022","37.8809527376465","47.6019163106915","39.8099400533771","59.9191348459427","54.7181739867089","57.5079059204504","",
"Middle East & North Africa (excluding high income)","MNA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7210336162006","80.1714985930292","80.2417277153974","82.5182218334545","82.0958707499574","83.9523392206848","89.1732449220258","84.7937435481174","86.9218359675184","87.057083056353","88.8985947480849","88.8002464294914","88.4764235091837","93.0282923805395","90.723179605484","91.8914996980394","92.5641363155452","94.977806804359","91.4386838979524","93.5508775572517","",
"Montenegro","MNE","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Mongolia","MNG","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9090073968141","35.6899483209447","36.8196469240081","40.9466782460771","39.2019002278958","66.705004849292","41.7033613629249","43.0217484220939","44.4228560390137","45.9482780848599","41.8835591876836","25.177917664153","53.7200529831124","45.7672700456178","60.7182240036991","66.9964705857979","74.7253065852866","82.2795733253448","94.6294875139824","97.2192746153202","",
"Northern Mariana Islands","MNP","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","99.9120910007945","99.8787024816551","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Mozambique","MOZ","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.981695113830069","1.28150664904652","1.75931344949947","2.20330367008151","1.45542456715055","2.28574160522004","2.18084743568909","1.35152873106177","3.80834649611538","2.26945212519361","2.83206217832395","2.6662241742203","0.926828088622075","4.79685330194245","4.41509930345301","7.99328809374314","4.93647985118709","",
"Mauritania","MRT","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.90004629738474","3.48917919917915","3.71294819614719","3.84743070052133","1.1778204533563","3.81709274652196","3.84379128550544","3.88932039016965","3.09190033832403","","","","","","","","","","","",
"Mauritius","MUS","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2915602575158","98.3470808149092","98.4021830503044","98.4558275966457","98.5068265448817","98.553999286124","98.5962016371233","98.6322362578915","98.6609538753575","98.6840613137051","98.2557117957069","98.7458125668431","98.9574833837207","98.8171500300981","98.819905507184","98.7882106022779","98.7258483519681","98.6465166509607","98.5643128198168","98.4930690696261","99.6113647872184","99.4726020852026","99.2999038435349","99.2619856472195","99.2609219174222","99.3635820400242","99.5431436280865","99.61","99.2911126179151","100","",
"Malawi","MWI","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.889517615969156","","","","","","","0.621764843884561","0.710772754068205","1.22200204029869","1.50682173979006","0.792391593546216","2.79984016810644","2.26731245875785","","2.69653577059479","2.90636733471039","3.11919302476332","3.91473976094449","2.95385682300026","1.82181393037536","3.75615031316558","5.32163278084275","3.41220231685667","4.87158359289247","3.70944790302655","11.4059507106715","4.08788305814739","",
"Malaysia","MYS","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.894987536313","98.1062039643636","98.591954508681","99.5393146942226","99.7220714677849","99.9559381755123","100","100","100","100","100","",
"North America","NAC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Namibia","NAM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7421410653722","9.18226464800872","11.6155478859417","12.5701003305813","13.5321490263266","14.5045539712598","15.4875548587814","16.4824266799682","18.9317553754692","18.4913103482389","19.2302030444954","19.9090789772305","20.5702824349748","21.2112618886064","21.8312877503469","22.3900842505114","23.0571264509403","20.6549049080226","24.3586659367399","21.6366893855868","25.8323720747079","27.3082374298959","27.5321584690536","31.285498212679","31.6359417032502","31.5932030172336","33.4869425392514","34.9684358021795","",
"New Caledonia","NCL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8120243752864","99.812893701513","99.8250114731429","99.8605332908915","99.9148792008411","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Niger","NER","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.95044150019798","1.64365136147956","","1.01535961099747","1.26439430496694","","2.03197420711672","2.44034223388043","2.83592429965134","3.21643951117305","","1.95275188644678","4.26943262427176","4.61293581380714","4.96577012817539","3.75608677883882","5.47433264960095","5.2286546523244","6.67211060086368","7.71479815204999","8.14216384880295","9.12813136793778","9.66978486115442","11.6982026139574","12.616387922423","",
"Nigeria","NGA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.04391372536075","14.2529109017222","14.9700471628511","15.6931901780981","16.4231206189389","17.1597683755411","17.9032057830542","18.6585470745314","19.4251489051188","24.3267900721401","20.9871129428681","21.4957722442204","21.996910512897","32.7002680029202","22.9558376747706","23.4028310745375","23.8271455478623","25.2785394843265","25.621297595543","25.088276950058","23.536730395853","31.0191859852942","27.6110600018121","31.6345943081311","28.0950323354763","25.9039724605354","33.9704584020483","22.617436179279","30.9508458743352","25.5497760146686","",
"Nicaragua","NIC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.9414056753948","42.9204401126761","43.5050888734957","44.2115980584033","44.9319388938515","42.6951497621714","46.4236168061403","47.1868553302199","47.8595118819204","48.6933611052965","49.4149720913506","50.0996229091418","46.390406314803","51.2752773848552","51.7932801650653","52.3034405684881","51.6772145669551","53.3852360448007","53.6215297869564","54.7147729446423","57.0801704117938","59.2726831799593","62.1472760362827","64.7386741478549","67.0681674445311","69.3479937999569","71.4177237251802","",
"Netherlands","NLD","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Norway","NOR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Nepal","NPL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1540889472181","9.43067951253751","13.021173371935","16.6279821869797","20.2516426309424","14.6972454557365","27.7507538743656","34.7533181529036","28.451444516731","39.3401103327018","44.0851902416658","47.0996511177096","51.0097966981331","54.9523495481987","63.1807002888367","61.7184544350018","70.3040186837521","73.7281482987801","82.0555209928053","80.8581596361625","89.8119989077413","88.3106588053063","93.4699102647901","88.8147006918515","",
"Nauru","NRU","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","100","",
"New Zealand","NZL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"OECD members","OED","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.494726483289","98.7697675328333","97.0266331509993","97.6546948654943","97.5405871756591","97.5080611330857","97.8549415485553","97.8986890552316","97.9031632373385","98.0717479565629","98.6397428904161","98.7432378045182","98.4919667909498","98.5025661347151","98.8556381928721","99.1298963274333","99.0751956665377","98.7208405259488","99.0056474736096","98.8003053915276","99.2503630710805","99.1286245331383","99.2527644310803","99.3732006823224","99.3841213932447","99.4909043245284","99.574562579952","99.733202851957","99.5657063599358","99.9507328026757","",
"Oman","OMN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Other small states","OSS","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1616999139394","40.3979797018354","40.2131942240469","40.8820131046216","36.8083708542639","38.1354029583208","36.2342209856991","41.5140990090735","42.850575681456","42.6482296929262","41.9563812032449","43.8036927763909","44.7682144973382","46.7447981866269","48.4415311900761","49.3188413193848","51.4647013923047","53.0862208853985","56.7627106022146","56.830135118127","",
"Pakistan","PAK","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.4976357161201","58.9596319295845","58.8352619726078","58.7023572665982","58.5540785273982","58.3860977210599","58.1923193679966","57.9679303463347","57.7150817501058","57.4447286852841","57.1689708996999","56.8995452498247","56.6477756454442","56.4257518454163","56.2426788514388","56.0967181805915","55.980259221692","55.8868788961397","55.8100626977499","54.2074230532761","56.8579061021574","58.655254988696","",
"Panama","PAN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.523859320897","46.4085689366143","47.060066908774","47.7378572222039","48.4429413168637","49.1833288593948","49.9621872904785","50.7913770595687","51.6731594202188","52.6144851966948","55.423468430905","55.2954306678803","56.9130579978745","71.5568260866669","60.1026523346188","61.6444908306062","63.1489672335023","64.6399147615367","66.1401698213308","67.6763117513067","64.7068930283397","70.5409749119077","72.3730945707495","71.1997258178232","76.6296450269542","78.7036508968813","80.8535239236099","81.9781856675117","85.3377976405571","87.6530968262211","",
"Peru","PER","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6399346948511","2.76892056332457","4.94329112557081","7.19244862100369","4.6576523999663","11.5429583064255","16.5817040125137","18.3864207253345","11.089394385204","16.0957509870756","19.4595774426854","18.4972412151754","20.8976891387846","24.6324308408355","31.0512444343772","38.6892051637968","45.4175547886952","50.9597729271594","55.6332369492124","61.302070694027","66.1668245840379","69.9050122796372","72.7675033986528","76.6926886152959","77.9748406920753","80.4978446253519","81.7999810962639","92.4505881978575","",
"Philippines","PHL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.3467057912156","51.1707123816351","52.9143161486911","54.6597121077381","56.4083199093136","54.2250582751455","56.1771339939245","61.6741950108567","63.4188882684734","65.1450359371464","63.544715633785","84.4820772388074","70.1335512542872","70.0103448130108","73.2822126002575","74.6331745164728","76.1358941719836","78.316817548925","81.1884039457733","80.6974300247901","81.8996930330682","84.5101730851872","83.1949802763418","88.0568486718545","90.0231666718412","91.7023029156874","93.545325943225","",
"Palau","PLW","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.1819540100031","92.3415211656578","92.5027389396588","92.6730338238111","92.8564389846461","93.0606651306152","93.3870561723664","93.7603727005485","94.1605983784558","94.5880103529061","95.0238510920759","95.4485491660185","95.8414612074113","96.1841781360293","96.3665537519734","96.9855953431398","96.4987951297103","96.4711729422123","96.4186252642281","96.3758352011329","96.3805169498219","96.4752851996178","94.8758093730945","97.051484480171","99.1562825637143","98.1108580471136","100","100","100","100","",
"Papua New Guinea","PNG","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.58825841206037","","","","","2.609050181252","4.93592767005399","7.25039907497508","9.55074167111865","11.8334717746752","5.0342510061886","16.3639436415836","18.6271694664738","9.34449337165106","11.7617309969","25.349674444089","27.6056096863067","29.9237183141845","33.8960808270258","39.3286046460512","44.9124194015957","50.4065036126897","55.36416184838","60.4465378249927","",
"Poland","POL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
